path_to_object,mo_name,Parametr_id,value
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-2,PSGRP,lbpsStartTimeHour,1
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-2,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-2,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-2,PSGRP,lbpsDayOfWeek,Sat
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-2,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-2,PSGRP,lbpsStartTimeHour,1
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-2,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-2,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-2,PSGRP,lbpsRTXCellCapOffset,80
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-2,PSGRP,lbpsRTXMinLoad,20
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsCSONCtlEnabled,true
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lnCelId,3
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lnCelId,6
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lnCelId,9
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lnCelId,19
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lnCelId,31
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsLastCellMinLoad,0
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsLastCellRTXMinLoad,20
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsLastCellSOEnabled,true
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsMaxLoad,60
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsMinLoad,20
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsPdcchLoadOffset,4
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsDayOfWeek,Sun
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsStartTimeHour,1
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsDayOfWeek,Mon
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsStartTimeHour,1
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsDayOfWeek,Tue
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsStartTimeHour,1
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsDayOfWeek,Wed
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsStartTimeHour,1
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsDayOfWeek,Thu
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsStartTimeHour,1
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsDayOfWeek,Fri
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsStartTimeHour,1
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsDayOfWeek,Sat
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsStartTimeHour,1
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsRTXCellCapOffset,80
PLMN-PLMN/MRBTS-920183/LNBTS-920183/PSGRP-3,PSGRP,lbpsRTXMinLoad,20
PLMN-PLMN/MRBTS-920054/LNBTS-920054,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054,LNBTS,actOnlineTXSwitch,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-17,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-17,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-18,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-18,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-19,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-19,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-29,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-29,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-30,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-30,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-31,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-31,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-4,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-4,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-5,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-5,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-6,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-6,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-7,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-7,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-8,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-8,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-9,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920054/LNBTS-920054/LNCEL-9,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014,LNBTS,actOnlineTXSwitch,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-17,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-17,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-18,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-18,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-19,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-19,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-29,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-29,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-30,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-30,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-31,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-31,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-4,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-4,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-5,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-5,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-6,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-6,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-7,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-7,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-8,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-8,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-9,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920014/LNBTS-920014/LNCEL-9,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920300/LNBTS-920300,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-920300/LNBTS-920300,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-920300/LNBTS-920300,LNBTS,actOnlineTXSwitch,false
PLMN-PLMN/MRBTS-920300/LNBTS-920300/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920300/LNBTS-920300/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920300/LNBTS-920300/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920300/LNBTS-920300/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920300/LNBTS-920300/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920300/LNBTS-920300/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059,LNBTS,actOnlineTXSwitch,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-17,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-17,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-18,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-18,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-19,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-19,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-29,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-29,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-30,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-30,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-31,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-31,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-4,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-4,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-5,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-5,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-6,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-6,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-7,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-7,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-8,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-8,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-9,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920059/LNBTS-920059/LNCEL-9,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185,LNBTS,actOnlineTXSwitch,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-17,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-17,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-18,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-18,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-19,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-19,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-29,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-29,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-30,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-30,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-31,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-31,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-4,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-4,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-5,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-5,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-6,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-6,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-7,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-7,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-8,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-8,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-9,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920185/LNBTS-920185/LNCEL-9,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148,LNBTS,actOnlineTXSwitch,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-17,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-17,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-18,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-18,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-19,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-19,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-29,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-29,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-30,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-30,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-31,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-31,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-4,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-4,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-5,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-5,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-6,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-6,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-7,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-7,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-8,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-8,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-9,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920148/LNBTS-920148/LNCEL-9,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920182/LNBTS-920182,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-920182/LNBTS-920182,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-920182/LNBTS-920182,LNBTS,actOnlineTXSwitch,false
PLMN-PLMN/MRBTS-920182/LNBTS-920182/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920182/LNBTS-920182/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920182/LNBTS-920182/LNCEL-17,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920182/LNBTS-920182/LNCEL-17,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920182/LNBTS-920182/LNCEL-18,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920182/LNBTS-920182/LNCEL-18,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920182/LNBTS-920182/LNCEL-19,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920182/LNBTS-920182/LNCEL-19,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920182/LNBTS-920182/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920182/LNBTS-920182/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920182/LNBTS-920182/LNCEL-29,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920182/LNBTS-920182/LNCEL-29,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-920182/LNBTS-920182/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-920182/LNBTS-920182/LNCEL-3,LNCEL,ulCacIgnore,false
